"No.","Time","Source","Destination","Protocol","Length","Sequence Number","Info"
"564","144.815959","157.240.195.56","10.9.2.177","TLSv1.2","840","211922","Application Data"
"565","144.825685","10.9.2.177","157.240.195.56","TLSv1.2","150","23919","Application Data"
"566","144.886332","10.9.2.177","157.240.195.56","TLSv1.2","150","24015","Application Data"
"567","145.187470","157.240.195.56","10.9.2.177","TLSv1.2","840","212708","Application Data"
"568","145.187470","157.240.195.56","10.9.2.177","TLSv1.2","329","213494","Application Data"
"569","145.187470","157.240.195.56","10.9.2.177","TLSv1.2","593","213769","Application Data"
"570","145.194600","10.9.2.177","157.240.195.56","TLSv1.2","154","24111","Application Data"
"571","145.194798","10.9.2.177","157.240.195.56","TLSv1.2","154","24211","Application Data"
"572","145.292429","157.240.195.56","10.9.2.177","TLSv1.2","501","214308","Application Data"
"573","145.325885","10.9.2.177","157.240.195.56","TLSv1.2","150","24311","Application Data"
"574","145.426835","10.9.2.177","157.240.195.56","TLSv1.2","153","24407","Application Data"
"575","146.694703","157.240.195.56","10.9.2.177","TLSv1.2","148","214755","Application Data"
"576","146.697331","10.9.2.177","157.240.195.56","TLSv1.2","146","24506","Application Data"
"577","152.184913","157.240.195.56","10.9.2.177","TLSv1.2","195","214849","Application Data"
"578","152.216660","10.9.2.177","157.240.195.56","TLSv1.2","154","24598","Application Data"
"579","153.678911","157.240.195.56","10.9.2.177","TLSv1.2","829","214990","Application Data"
"580","153.739763","10.9.2.177","157.240.195.56","TLSv1.2","147","24698","Application Data"
"581","157.159731","157.240.195.56","10.9.2.177","TLSv1.2","220","215765","Application Data"
"582","157.217529","10.9.2.177","157.240.195.56","TLSv1.2","129","24791","Application Data"
"583","166.483899","157.240.195.56","10.9.2.177","TLSv1.2","829","215931","Application Data"
"584","166.586057","10.9.2.177","157.240.195.56","TLSv1.2","147","24866","Application Data"
"585","167.100196","10.9.2.177","157.240.195.56","TLSv1.2","124","24959","Application Data"
"586","167.237310","157.240.195.56","10.9.2.177","TLSv1.2","126","216706","Application Data"
"587","167.919008","157.240.195.56","10.9.2.177","TLSv1.2","171","216778","Application Data"
"588","167.921451","10.9.2.177","157.240.195.56","TLSv1.2","146","25029","Application Data"
"589","169.041335","157.240.195.56","10.9.2.177","TLSv1.2","319","216895","Application Data"
"590","169.101167","10.9.2.177","157.240.195.56","TLSv1.2","150","25121","Application Data"
"591","170.310133","157.240.195.56","10.9.2.177","TLSv1.2","220","217160","Application Data"
"592","170.335199","10.9.2.177","157.240.195.56","TLSv1.2","129","25217","Application Data"
"593","172.869236","157.240.195.56","10.9.2.177","TLSv1.2","813","217326","Application Data"
"594","172.902626","10.9.2.177","157.240.195.56","TLSv1.2","154","25292","Application Data"
"595","177.233073","157.240.195.56","10.9.2.177","TCP","1434","218085","443  >  56568 [ACK] Seq=218085 Ack=25392 Win=2132 Len=1380 [TCP segment of a reassembled PDU]"
"596","177.233073","157.240.195.56","10.9.2.177","TLSv1.2","187","219465","Application Data"
"597","177.233073","157.240.195.56","10.9.2.177","TLSv1.2","1300","219598","Application Data"
"598","177.324640","10.9.2.177","157.240.195.56","TLSv1.2","150","25392","Application Data"
"599","177.478854","157.240.195.56","10.9.2.177","TCP","1434","220844","443  >  56568 [ACK] Seq=220844 Ack=25488 Win=2132 Len=1380 [TCP segment of a reassembled PDU]"
"600","177.478854","157.240.195.56","10.9.2.177","TLSv1.2","473","222224","Application Data, Application Data"
"601","177.605301","10.9.2.177","157.240.195.56","TLSv1.2","150","25488","Application Data"
"602","177.946684","157.240.195.56","10.9.2.177","TCP","1434","222643","443  >  56568 [ACK] Seq=222643 Ack=25584 Win=2132 Len=1380 [TCP segment of a reassembled PDU]"
"603","177.946684","157.240.195.56","10.9.2.177","TLSv1.2","187","224023","Application Data"
"604","177.946911","157.240.195.56","10.9.2.177","TCP","1434","224156","443  >  56568 [ACK] Seq=224156 Ack=25584 Win=2132 Len=1380 [TCP segment of a reassembled PDU]"
"605","177.946911","157.240.195.56","10.9.2.177","TLSv1.2","1030","225536","Application Data, Application Data"
"606","177.950536","157.240.195.56","10.9.2.177","TCP","1434","226512","443  >  56568 [ACK] Seq=226512 Ack=25584 Win=2132 Len=1380 [TCP segment of a reassembled PDU]"
"607","177.950676","157.240.195.56","10.9.2.177","TLSv1.2","361","227892","Application Data, Application Data"
"608","178.143378","10.9.2.177","157.240.195.56","TLSv1.2","150","25584","Application Data"
"609","178.309530","10.9.2.177","157.240.195.56","TLSv1.2","150","25680","Application Data"
"610","178.320349","157.240.195.56","10.9.2.177","TCP","1434","228199","443  >  56568 [ACK] Seq=228199 Ack=25680 Win=2132 Len=1380 [TCP segment of a reassembled PDU]"
"611","178.320747","157.240.195.56","10.9.2.177","TLSv1.2","233","229579","Application Data, Application Data"
"612","178.603508","157.240.195.56","10.9.2.177","TCP","1434","229758","443  >  56568 [ACK] Seq=229758 Ack=25776 Win=2132 Len=1380 [TCP segment of a reassembled PDU]"
"613","178.603508","157.240.195.56","10.9.2.177","TLSv1.2","889","231138","Application Data, Application Data"
"614","178.624709","10.9.2.177","157.240.195.56","TLSv1.2","150","25776","Application Data"
"615","178.833187","10.9.2.177","157.240.195.56","TLSv1.2","150","25872","Application Data"
"616","178.834417","157.240.195.56","10.9.2.177","TCP","1434","231973","443  >  56568 [ACK] Seq=231973 Ack=25872 Win=2132 Len=1380 [TCP segment of a reassembled PDU]"
"617","178.834417","157.240.195.56","10.9.2.177","TLSv1.2","601","233353","Application Data, Application Data"
"618","178.834417","157.240.195.56","10.9.2.177","TLSv1.2","195","233900","Application Data"
"619","178.837657","10.9.2.177","157.240.195.56","TLSv1.2","154","25968","Application Data"
"620","179.055033","10.9.2.177","157.240.195.56","TLSv1.2","150","26068","Application Data"
"621","179.056359","157.240.195.56","10.9.2.177","TLSv1.2","195","234041","Application Data"
"622","179.057841","157.240.195.56","10.9.2.177","TCP","1434","234182","443  >  56568 [ACK] Seq=234182 Ack=26068 Win=2132 Len=1380 [TCP segment of a reassembled PDU]"
"623","179.057841","157.240.195.56","10.9.2.177","TLSv1.2","665","235562","Application Data, Application Data"
"624","179.057977","10.9.2.177","157.240.195.56","TLSv1.2","154","26164","Application Data"
"625","179.180333","157.240.195.56","10.9.2.177","TLSv1.2","285","236173","Application Data"
"626","179.187113","10.9.2.177","157.240.195.56","TLSv1.2","154","26264","Application Data"
"627","179.263926","10.9.2.177","157.240.195.56","TLSv1.2","150","26364","Application Data"
"628","179.265854","157.240.195.56","10.9.2.177","TLSv1.2","195","236404","Application Data"
"629","179.273522","10.9.2.177","157.240.195.56","TLSv1.2","154","26460","Application Data"
"630","179.279293","157.240.195.56","10.9.2.177","TLSv1.2","1399","236545","Application Data"
"631","179.508041","10.9.2.177","157.240.195.56","TLSv1.2","150","26560","Application Data"
"632","179.519400","157.240.195.56","10.9.2.177","TLSv1.2","195","237890","Application Data"
"633","179.560979","157.240.195.56","10.9.2.177","TCP","1434","238031","443  >  56568 [ACK] Seq=238031 Ack=26560 Win=2132 Len=1380 [TCP segment of a reassembled PDU]"
"634","179.560979","157.240.195.56","10.9.2.177","TLSv1.2","713","239411","Application Data, Application Data"
"635","179.604891","10.9.2.177","157.240.195.56","TLSv1.2","154","26656","Application Data"
"636","179.760527","10.9.2.177","157.240.195.56","TLSv1.2","150","26756","Application Data"
"637","179.763884","157.240.195.56","10.9.2.177","TLSv1.2","195","240070","Application Data"
"638","179.771483","10.9.2.177","157.240.195.56","TLSv1.2","154","26852","Application Data"
"639","180.080316","157.240.195.56","10.9.2.177","TCP","1434","240211","443  >  56568 [ACK] Seq=240211 Ack=26952 Win=2132 Len=1380 [TCP segment of a reassembled PDU]"
"640","180.080316","157.240.195.56","10.9.2.177","TLSv1.2","857","241591","Application Data, Application Data"
"641","180.083133","157.240.195.56","10.9.2.177","TLSv1.2","195","242394","Application Data"
"642","180.085141","10.9.2.177","157.240.195.56","TLSv1.2","154","26952","Application Data"
"643","180.241680","157.240.195.56","10.9.2.177","TCP","1434","242535","443  >  56568 [ACK] Seq=242535 Ack=27052 Win=2132 Len=1380 [TCP segment of a reassembled PDU]"
"644","180.241680","157.240.195.56","10.9.2.177","TLSv1.2","233","243915","Application Data, Application Data"
"645","180.299042","10.9.2.177","157.240.195.56","TLSv1.2","150","27052","Application Data"
"646","180.435492","157.240.195.56","10.9.2.177","TLSv1.2","195","244094","Application Data"
"647","180.490530","157.240.195.56","10.9.2.177","TCP","1434","244235","443  >  56568 [ACK] Seq=244235 Ack=27148 Win=2132 Len=1380 [TCP segment of a reassembled PDU]"
"648","180.490530","157.240.195.56","10.9.2.177","TLSv1.2","187","245615","Application Data"
"649","180.490709","157.240.195.56","10.9.2.177","TCP","1434","245748","443  >  56568 [ACK] Seq=245748 Ack=27148 Win=2132 Len=1380 [TCP segment of a reassembled PDU]"
"650","180.490709","157.240.195.56","10.9.2.177","TLSv1.2","1286","247128","Application Data, Application Data"
"651","180.503636","10.9.2.177","157.240.195.56","TLSv1.2","154","27148","Application Data"
"652","180.520323","10.9.2.177","157.240.195.56","TLSv1.2","150","27248","Application Data"
"653","180.723480","10.9.2.177","157.240.195.56","TLSv1.2","150","27344","Application Data"
"654","180.724411","157.240.195.56","10.9.2.177","TLSv1.2","195","248360","Application Data"
"655","180.727244","10.9.2.177","157.240.195.56","TLSv1.2","154","27440","Application Data"
"656","180.925336","157.240.195.56","10.9.2.177","TCP","1434","248501","443  >  56568 [ACK] Seq=248501 Ack=27344 Win=2132 Len=1380 [TCP segment of a reassembled PDU]"
"657","180.925336","157.240.195.56","10.9.2.177","TLSv1.2","265","249881","Application Data, Application Data"
"658","181.061381","157.240.195.56","10.9.2.177","TLSv1.2","195","250092","Application Data"
"659","181.061381","157.240.195.56","10.9.2.177","TCP","1434","250233","443  >  56568 [ACK] Seq=250233 Ack=27540 Win=2132 Len=1380 [TCP segment of a reassembled PDU]"
"660","181.061381","157.240.195.56","10.9.2.177","TLSv1.2","393","251613","Application Data, Application Data"
"661","181.063576","10.9.2.177","157.240.195.56","TLSv1.2","154","27540","Application Data"
"662","181.142654","10.9.2.177","157.240.195.56","TLSv1.2","150","27640","Application Data"
"663","181.316384","10.9.2.177","157.240.195.56","TLSv1.2","150","27736","Application Data"
"664","181.317262","157.240.195.56","10.9.2.177","TLSv1.2","195","251952","Application Data"
"665","181.318899","10.9.2.177","157.240.195.56","TLSv1.2","154","27832","Application Data"
"666","181.318987","157.240.195.56","10.9.2.177","TCP","1434","252093","443  >  56568 [ACK] Seq=252093 Ack=27736 Win=2132 Len=1380 [TCP segment of a reassembled PDU]"
"667","181.318987","157.240.195.56","10.9.2.177","TLSv1.2","297","253473","Application Data, Application Data"
"668","181.559813","157.240.195.56","10.9.2.177","TLSv1.2","195","253716","Application Data"
"669","181.559875","157.240.195.56","10.9.2.177","TCP","1434","253857","443  >  56568 [ACK] Seq=253857 Ack=27932 Win=2132 Len=1380 [TCP segment of a reassembled PDU]"
"670","181.559875","157.240.195.56","10.9.2.177","TLSv1.2","601","255237","Application Data, Application Data"
"671","181.573194","10.9.2.177","157.240.195.56","TLSv1.2","154","27932","Application Data"
"672","181.589159","10.9.2.177","157.240.195.56","TLSv1.2","150","28032","Application Data"
"673","181.747820","157.240.195.56","10.9.2.177","TLSv1.2","195","255784","Application Data"
"674","181.755398","10.9.2.177","157.240.195.56","TLSv1.2","154","28128","Application Data"
"675","181.876735","10.9.2.177","157.240.195.56","TLSv1.2","150","28228","Application Data"
"676","181.891088","157.240.195.56","10.9.2.177","TCP","1434","255925","443  >  56568 [ACK] Seq=255925 Ack=28228 Win=2132 Len=1380 [TCP segment of a reassembled PDU]"
"677","181.891088","157.240.195.56","10.9.2.177","TLSv1.2","889","257305","Application Data, Application Data"
"678","182.052696","10.9.2.177","157.240.195.56","TLSv1.2","150","28324","Application Data"
"679","182.077484","157.240.195.56","10.9.2.177","TLSv1.2","195","258140","Application Data"
"680","182.134318","10.9.2.177","157.240.195.56","TLSv1.2","154","28420","Application Data"
"681","182.182484","157.240.195.56","10.9.2.177","TCP","1434","258281","443  >  56568 [ACK] Seq=258281 Ack=28520 Win=2132 Len=1380 [TCP segment of a reassembled PDU]"
"682","182.182484","157.240.195.56","10.9.2.177","TLSv1.2","1321","259661","Application Data, Application Data"
"683","182.360109","10.9.2.177","157.240.195.56","TLSv1.2","150","28520","Application Data"
"684","182.425820","157.240.195.56","10.9.2.177","TLSv1.2","195","260928","Application Data"
"685","182.494869","10.9.2.177","157.240.195.56","TLSv1.2","154","28616","Application Data"
"686","182.810496","10.9.2.177","157.240.195.56","TLSv1.2","124","28716","Application Data"
"687","182.947371","157.240.195.56","10.9.2.177","TLSv1.2","126","261069","Application Data"
"688","187.160209","157.240.195.56","10.9.2.177","TLSv1.2","172","261141","Application Data"
"689","187.163091","10.9.2.177","157.240.195.56","TLSv1.2","148","28786","Application Data"
"690","191.363570","157.240.195.56","10.9.2.177","TLSv1.2","824","261259","Application Data"
"691","191.461139","10.9.2.177","157.240.195.56","TLSv1.2","150","28880","Application Data"
"692","193.102245","157.240.195.56","10.9.2.177","TLSv1.2","188","262029","Application Data"
"693","193.105742","10.9.2.177","157.240.195.56","TLSv1.2","148","28976","Application Data"
"694","195.469808","157.240.195.56","10.9.2.177","TLSv1.2","312","262163","Application Data"
"695","195.520628","10.9.2.177","157.240.195.56","TLSv1.3","571","1","Client Hello"
"696","195.531430","10.9.2.177","157.240.195.56","TLSv1.2","147","29070","Application Data"
"697","195.668118","157.240.195.56","10.9.2.177","TLSv1.3","266","1","Server Hello, Change Cipher Spec, Application Data"
"698","195.672866","10.9.2.177","157.240.195.56","TLSv1.3","118","518","Change Cipher Spec, Application Data"
"699","195.673102","10.9.2.177","157.240.195.56","TLSv1.3","152","582","Application Data"
"700","195.673272","10.9.2.177","157.240.195.56","TLSv1.3","521","680","Application Data"
"701","195.866416","157.240.195.56","10.9.2.177","TLSv1.3","225","213","Application Data"
"702","195.866416","157.240.195.56","10.9.2.177","TLSv1.3","128","384","Application Data"
"703","195.866416","157.240.195.56","10.9.2.177","TLSv1.3","98","458","Application Data"
"704","195.866416","157.240.195.56","10.9.2.177","TLSv1.2","148","262421","Application Data"
"705","195.866416","157.240.195.56","10.9.2.177","TLSv1.2","149","262515","Application Data"
"706","195.867140","10.9.2.177","157.240.195.56","TLSv1.3","85","1147","Application Data"
"707","195.869733","10.9.2.177","157.240.195.56","TLSv1.2","146","29163","Application Data"
"708","195.870952","157.240.195.56","10.9.2.177","TLSv1.2","147","262610","Application Data"
"709","195.880796","10.9.2.177","157.240.195.56","TLSv1.2","148","29255","Application Data"
"710","195.880973","10.9.2.177","157.240.195.56","TLSv1.2","146","29349","Application Data"
"711","196.176537","157.240.195.56","10.9.2.177","TLSv1.2","1077","262703","Application Data"
"712","196.176537","157.240.195.56","10.9.2.177","TCP","1434","502","443  >  57035 [ACK] Seq=502 Ack=1178 Win=265 Len=1380 [TCP segment of a reassembled PDU]"
"713","196.176606","157.240.195.56","10.9.2.177","TLSv1.3","320","1882","Application Data, Application Data"
"714","196.244207","10.9.2.177","157.240.195.56","TLSv1.2","150","29441","Application Data"
"715","196.244956","157.240.195.56","10.9.2.177","TLSv1.2","195","263726","Application Data"
"716","196.247380","10.9.2.177","157.240.195.56","TLSv1.2","154","29537","Application Data"
"717","197.511158","157.240.195.56","10.9.2.177","TLSv1.2","148","263867","Application Data"
"718","197.513966","10.9.2.177","157.240.195.56","TLSv1.2","146","29637","Application Data"
"719","198.477570","10.9.2.177","157.240.195.56","TLSv1.2","124","29729","Application Data"
"720","198.674209","157.240.195.56","10.9.2.177","TLSv1.2","126","263961","Application Data"
"721","199.288104","157.240.195.56","10.9.2.177","TLSv1.2","195","264033","Application Data"
"722","199.291000","10.9.2.177","157.240.195.56","TLSv1.2","154","29799","Application Data"
"723","201.928799","157.240.195.56","10.9.2.177","TLSv1.2","394","264174","Application Data"
"724","201.948274","10.9.2.177","157.240.195.56","TLSv1.2","152","29899","Application Data"
"725","202.102428","157.240.195.56","10.9.2.177","TLSv1.2","181","264514","Application Data"
"726","202.105001","10.9.2.177","157.240.195.56","TLSv1.2","147","29997","Application Data"
"727","205.422797","157.240.195.56","10.9.2.177","TLSv1.2","334","264641","Application Data"
"728","205.444798","10.9.2.177","157.240.195.56","TLSv1.2","126","30090","Application Data"
"729","206.314636","157.240.195.56","10.9.2.177","TLSv1.2","1368","264921","Application Data"
"730","206.406739","10.9.2.177","157.240.195.56","TLSv1.2","150","30162","Application Data"
"731","206.558384","157.240.195.56","10.9.2.177","TLSv1.2","1368","266235","Application Data"
"732","206.626923","10.9.2.177","157.240.195.56","TLSv1.2","150","30258","Application Data"
"733","207.026655","157.240.195.56","10.9.2.177","TCP","1434","267549","443  >  56568 [ACK] Seq=267549 Ack=30354 Win=2132 Len=1380 [TCP segment of a reassembled PDU]"
"734","207.026655","157.240.195.56","10.9.2.177","TLSv1.2","132","268929","Application Data"
"735","207.081404","10.9.2.177","157.240.195.56","TLSv1.2","150","30354","Application Data"
"736","207.160893","157.240.195.56","10.9.2.177","TCP","1434","269007","443  >  56568 [ACK] Seq=269007 Ack=30450 Win=2132 Len=1380 [TCP segment of a reassembled PDU]"
"737","207.160893","157.240.195.56","10.9.2.177","TLSv1.2","116","270387","Application Data"
"738","207.218338","10.9.2.177","157.240.195.56","TLSv1.2","150","30450","Application Data"
"739","207.441379","157.240.195.56","10.9.2.177","TLSv1.2","1384","270449","Application Data"
"740","207.486685","157.240.195.56","10.9.2.177","TLSv1.2","577","271779","Application Data"
"741","207.500872","10.9.2.177","157.240.195.56","TLSv1.2","150","30546","Application Data"
"742","207.611670","10.9.2.177","157.240.195.56","TLSv1.2","153","30642","Application Data"
"743","207.754905","157.240.195.56","10.9.2.177","TLSv1.2","1416","272302","Application Data"
"744","207.812167","10.9.2.177","157.240.195.56","TLSv1.2","150","30741","Application Data"
"745","208.090579","157.240.195.56","10.9.2.177","TLSv1.2","1432","273664","Application Data"
"746","208.171228","10.9.2.177","157.240.195.56","TLSv1.2","150","30837","Application Data"
"747","208.295130","157.240.195.56","10.9.2.177","TCP","1434","275042","443  >  56568 [ACK] Seq=275042 Ack=30933 Win=2132 Len=1380 [TCP segment of a reassembled PDU]"
"748","208.295130","157.240.195.56","10.9.2.177","TLSv1.2","68","276422","Application Data"
"749","208.352738","10.9.2.177","157.240.195.56","TLSv1.2","150","30933","Application Data"
"750","208.579119","157.240.195.56","10.9.2.177","TCP","1434","276436","443  >  56568 [ACK] Seq=276436 Ack=31029 Win=2132 Len=1380 [TCP segment of a reassembled PDU]"
"751","208.579119","157.240.195.56","10.9.2.177","TLSv1.2","133","277816","Application Data"
"752","208.630876","10.9.2.177","157.240.195.56","TLSv1.2","150","31029","Application Data"
"753","208.789533","157.240.195.56","10.9.2.177","TLSv1.2","1401","277895","Application Data"
"754","208.846315","10.9.2.177","157.240.195.56","TLSv1.2","150","31125","Application Data"
"755","209.096737","157.240.195.56","10.9.2.177","TLSv1.2","1305","279242","Application Data"
"756","209.176653","10.9.2.177","157.240.195.56","TLSv1.2","150","31221","Application Data"
"757","209.391113","157.240.195.56","10.9.2.177","TCP","1434","280493","443  >  56568 [ACK] Seq=280493 Ack=31317 Win=2132 Len=1380 [TCP segment of a reassembled PDU]"
"758","209.391113","157.240.195.56","10.9.2.177","TLSv1.2","101","281873","Application Data"
"759","209.447459","10.9.2.177","157.240.195.56","TLSv1.2","150","31317","Application Data"
"760","209.649948","157.240.195.56","10.9.2.177","TLSv1.2","1417","281920","Application Data"
"761","209.709189","10.9.2.177","157.240.195.56","TLSv1.2","150","31413","Application Data"
"762","209.813486","157.240.195.56","10.9.2.177","TLSv1.2","1305","283283","Application Data"
"763","209.866537","10.9.2.177","157.240.195.56","TLSv1.2","150","31509","Application Data"
"764","210.122425","157.240.195.56","10.9.2.177","TLSv1.2","1401","284534","Application Data"
"765","210.193332","10.9.2.177","157.240.195.56","TLSv1.2","150","31605","Application Data"
"766","210.339637","157.240.195.56","10.9.2.177","TLSv1.2","1369","285881","Application Data"
"767","210.393500","10.9.2.177","157.240.195.56","TLSv1.2","150","31701","Application Data"
"768","210.554289","157.240.195.56","10.9.2.177","TLSv1.2","1401","287196","Application Data"
"769","210.626186","10.9.2.177","157.240.195.56","TLSv1.2","150","31797","Application Data"
"770","210.777294","157.240.195.56","10.9.2.177","TLSv1.2","1353","288543","Application Data"
"771","210.830288","10.9.2.177","157.240.195.56","TLSv1.2","150","31893","Application Data"
"772","210.833733","157.240.195.56","10.9.2.177","TLSv1.2","829","289842","Application Data"
"773","210.918941","10.9.2.177","157.240.195.56","TLSv1.2","147","31989","Application Data"
"774","211.082928","157.240.195.56","10.9.2.177","TLSv1.2","1401","290617","Application Data"
"775","211.164937","10.9.2.177","157.240.195.56","TLSv1.2","150","32082","Application Data"
"776","211.339014","157.240.195.56","10.9.2.177","TLSv1.2","1433","291964","Application Data"
"777","211.403198","10.9.2.177","157.240.195.56","TLSv1.2","150","32178","Application Data"
"778","211.561480","157.240.195.56","10.9.2.177","TLSv1.2","1353","293343","Application Data"
"779","211.614737","10.9.2.177","157.240.195.56","TLSv1.2","150","32274","Application Data"
"780","211.942169","157.240.195.56","10.9.2.177","TLSv1.2","1369","294642","Application Data"
"781","212.022212","10.9.2.177","157.240.195.56","TLSv1.2","150","32370","Application Data"
"782","212.293956","157.240.195.56","10.9.2.177","TLSv1.2","1257","295957","Application Data"
"783","212.354198","10.9.2.177","157.240.195.56","TLSv1.2","150","32466","Application Data"
"784","212.490604","157.240.195.56","10.9.2.177","TCP","1434","297160","443  >  56568 [ACK] Seq=297160 Ack=32562 Win=2132 Len=1380 [TCP segment of a reassembled PDU]"
"785","212.490703","157.240.195.56","10.9.2.177","TLSv1.2","85","298540","Application Data"
"786","212.553065","10.9.2.177","157.240.195.56","TLSv1.2","150","32562","Application Data"
"787","212.902426","157.240.195.56","10.9.2.177","TLSv1.2","1433","298571","Application Data"
"788","212.953234","10.9.2.177","157.240.195.56","TLSv1.2","150","32658","Application Data"
"789","212.954090","157.240.195.56","10.9.2.177","TLSv1.2","590","299950","Application Data"
"790","213.029591","10.9.2.177","157.240.195.56","TLSv1.2","147","32754","Application Data"
"791","213.033487","157.240.195.56","10.9.2.177","TCP","1434","300486","443  >  56568 [ACK] Seq=300486 Ack=32754 Win=2132 Len=1380 [TCP segment of a reassembled PDU]"
"792","213.033487","157.240.195.56","10.9.2.177","TLSv1.2","395","301866","Application Data, Application Data"
"793","213.134634","10.9.2.177","157.240.195.56","TLSv1.2","150","32847","Application Data"
"794","213.282932","157.240.195.56","10.9.2.177","TLSv1.2","1273","302207","Application Data"
"795","213.339236","10.9.2.177","157.240.195.56","TLSv1.2","150","32943","Application Data"
"796","213.521052","157.240.195.56","10.9.2.177","TLSv1.2","1401","303426","Application Data"
"797","213.575359","10.9.2.177","157.240.195.56","TLSv1.2","150","33039","Application Data"
"798","213.888482","157.240.195.56","10.9.2.177","TCP","1434","304773","443  >  56568 [ACK] Seq=304773 Ack=33135 Win=2132 Len=1380 [TCP segment of a reassembled PDU]"
"799","213.888482","157.240.195.56","10.9.2.177","TLSv1.2","165","306153","Application Data"
"800","213.941381","10.9.2.177","157.240.195.56","TLSv1.2","150","33135","Application Data"
"801","215.143925","157.240.195.56","10.9.2.177","TLSv1.2","195","306264","Application Data"
"802","215.171807","10.9.2.177","157.240.195.56","TLSv1.2","129","33231","Application Data"
"803","216.900297","157.240.195.56","10.9.2.177","TLSv1.2","813","306405","Application Data"
"804","216.905007","10.9.2.177","157.240.195.56","TLSv1.2","154","33306","Application Data"
"805","219.128692","157.240.195.56","10.9.2.177","TCP","1434","307164","443  >  56568 [ACK] Seq=307164 Ack=33406 Win=2132 Len=1380 [TCP segment of a reassembled PDU]"
"806","219.128692","157.240.195.56","10.9.2.177","TLSv1.2","1417","308544","Application Data, Application Data"
"807","219.271141","10.9.2.177","157.240.195.56","TLSv1.2","150","33406","Application Data"
"808","219.428224","157.240.195.56","10.9.2.177","TCP","1434","309907","443  >  56568 [ACK] Seq=309907 Ack=33502 Win=2132 Len=1380 [TCP segment of a reassembled PDU]"
"809","219.428224","157.240.195.56","10.9.2.177","TLSv1.2","473","311287","Application Data, Application Data"
"810","219.747526","10.9.2.177","157.240.195.56","TLSv1.2","150","33502","Application Data"
"811","219.748327","157.240.195.56","10.9.2.177","TCP","1434","311706","443  >  56568 [ACK] Seq=311706 Ack=33502 Win=2132 Len=1380 [TCP segment of a reassembled PDU]"
"812","219.748327","157.240.195.56","10.9.2.177","TLSv1.2","187","313086","Application Data"
"813","219.748327","157.240.195.56","10.9.2.177","TCP","1434","313219","443  >  56568 [ACK] Seq=313219 Ack=33502 Win=2132 Len=1380 [TCP segment of a reassembled PDU]"
"814","219.748327","157.240.195.56","10.9.2.177","TLSv1.2","1030","314599","Application Data, Application Data"
"815","219.886886","157.240.195.56","10.9.2.177","TCP","1434","315575","443  >  56568 [ACK] Seq=315575 Ack=33598 Win=2132 Len=1380 [TCP segment of a reassembled PDU]"
"816","219.886886","157.240.195.56","10.9.2.177","TLSv1.2","361","316955","Application Data, Application Data"
"817","220.062268","10.9.2.177","157.240.195.56","TLSv1.2","150","33598","Application Data"
"818","220.202877","157.240.195.56","10.9.2.177","TCP","1434","317262","443  >  56568 [ACK] Seq=317262 Ack=33694 Win=2132 Len=1380 [TCP segment of a reassembled PDU]"
"819","220.202877","157.240.195.56","10.9.2.177","TLSv1.2","233","318642","Application Data, Application Data"
"820","220.373341","10.9.2.177","157.240.195.56","TLSv1.2","150","33694","Application Data"
"821","220.452556","157.240.195.56","10.9.2.177","TCP","1434","318821","443  >  56568 [ACK] Seq=318821 Ack=33790 Win=2132 Len=1380 [TCP segment of a reassembled PDU]"
"822","220.452556","157.240.195.56","10.9.2.177","TLSv1.2","889","320201","Application Data, Application Data"
"823","220.759457","157.240.195.56","10.9.2.177","TCP","1434","321036","443  >  56568 [ACK] Seq=321036 Ack=33790 Win=2132 Len=1380 [TCP segment of a reassembled PDU]"
"824","220.759457","157.240.195.56","10.9.2.177","TLSv1.2","601","322416","Application Data, Application Data"
"825","220.804323","10.9.2.177","157.240.195.56","TLSv1.2","150","33790","Application Data"
"826","221.068167","157.240.195.56","10.9.2.177","TCP","1434","322963","443  >  56568 [ACK] Seq=322963 Ack=33886 Win=2132 Len=1380 [TCP segment of a reassembled PDU]"
"827","221.068167","157.240.195.56","10.9.2.177","TLSv1.2","665","324343","Application Data, Application Data"
"828","221.085287","10.9.2.177","157.240.195.56","TLSv1.2","150","33886","Application Data"
"829","221.373824","157.240.195.56","10.9.2.177","TLSv1.2","1415","324954","Application Data"
"830","221.449136","10.9.2.177","157.240.195.56","TLSv1.2","150","33982","Application Data"
"831","221.667528","157.240.195.56","10.9.2.177","TCP","1434","326315","443  >  56568 [ACK] Seq=326315 Ack=34078 Win=2132 Len=1380 [TCP segment of a reassembled PDU]"
"832","221.667528","157.240.195.56","10.9.2.177","TLSv1.2","697","327695","Application Data, Application Data"
"833","221.810639","10.9.2.177","157.240.195.56","TLSv1.2","150","34078","Application Data"
"834","221.811523","157.240.195.56","10.9.2.177","TLSv1.2","195","328338","Application Data"
"835","221.815955","10.9.2.177","157.240.195.56","TLSv1.2","154","34174","Application Data"
"836","221.891180","157.240.195.56","10.9.2.177","TLSv1.2","195","328479","Application Data"
"837","221.891180","157.240.195.56","10.9.2.177","TCP","1434","328620","443  >  56568 [ACK] Seq=328620 Ack=34274 Win=2132 Len=1380 [TCP segment of a reassembled PDU]"
"838","221.891180","157.240.195.56","10.9.2.177","TLSv1.2","841","330000","Application Data, Application Data"
"839","221.901176","10.9.2.177","157.240.195.56","TLSv1.2","154","34274","Application Data"
