"No.","Time","Source","Destination","Protocol","Length","Sequence Number","Info"
"484","313.873453","157.240.195.56","10.9.2.177","TLSv1.2","1305","180998","Application Data, Application Data"
"485","313.936903","10.9.2.177","157.240.195.56","TLSv1.2","150","25433","Application Data"
"486","313.976963","10.9.2.177","157.240.195.56","TLSv1.2","162","25529","Application Data"
"487","314.189625","157.240.195.56","10.9.2.177","TLSv1.2","195","182249","Application Data"
"488","314.210400","157.240.195.56","10.9.2.177","TLSv1.2","149","182390","Application Data"
"489","314.212543","10.9.2.177","157.240.195.56","TLSv1.2","154","25637","Application Data"
"490","315.136923","157.240.195.56","10.9.2.177","TLSv1.2","318","182485","Application Data"
"491","315.173305","10.9.2.177","157.240.195.56","TLSv1.2","144","25737","Application Data"
"492","315.325862","157.240.195.56","10.9.2.177","TLSv1.2","131","182749","Application Data"
"493","318.104041","157.240.195.56","10.9.2.177","TLSv1.2","131","182826","Application Data"
"494","318.158654","157.240.195.56","10.9.2.177","TLSv1.2","326","182903","Application Data"
"495","318.210900","10.9.2.177","157.240.195.56","TLSv1.2","150","25827","Application Data"
"496","320.527942","157.240.195.56","10.9.2.177","TLSv1.2","318","183175","Application Data"
"497","320.579478","10.9.2.177","157.240.195.56","TLSv1.2","144","25923","Application Data"
"498","322.536718","157.240.195.56","10.9.2.177","TLSv1.2","131","183439","Application Data"
"499","325.589275","157.240.195.56","10.9.2.177","TLSv1.2","393","183516","Application Data"
"500","325.640555","10.9.2.177","157.240.195.56","TLSv1.2","152","26013","Application Data"
"501","325.951176","157.240.195.56","10.9.2.177","TLSv1.2","183","183855","Application Data"
"502","325.953656","10.9.2.177","157.240.195.56","TLSv1.2","148","26111","Application Data"
"503","327.172524","157.240.195.56","10.9.2.177","TLSv1.2","318","183984","Application Data"
"504","327.220505","10.9.2.177","157.240.195.56","TLSv1.2","144","26205","Application Data"
"505","328.413563","157.240.195.56","10.9.2.177","TLSv1.2","131","184248","Application Data"
"506","329.337766","157.240.195.56","10.9.2.177","TLSv1.2","131","184325","Application Data"
"507","331.139102","10.9.2.177","157.240.195.56","TLSv1.2","113","26295","Application Data"
"508","333.947444","157.240.195.56","10.9.2.177","TLSv1.2","318","184402","Application Data"
"509","334.027443","10.9.2.177","157.240.195.56","TLSv1.2","144","26354","Application Data"
"510","337.937901","157.240.195.56","10.9.2.177","TCP","1434","184666","443  >  56568 [ACK] Seq=184666 Ack=26444 Win=1806 Len=1380 [TCP segment of a reassembled PDU]"
"511","337.937901","157.240.195.56","10.9.2.177","TLSv1.2","457","186046","Application Data, Application Data"
"512","338.026967","10.9.2.177","157.240.195.56","TLSv1.2","150","26444","Application Data"
"513","338.042506","157.240.195.56","10.9.2.177","TLSv1.2","195","186449","Application Data"
"514","338.142234","10.9.2.177","157.240.195.56","TLSv1.2","154","26540","Application Data"
"515","340.599272","157.240.195.56","10.9.2.177","TLSv1.2","334","186590","Application Data"
"516","340.650854","10.9.2.177","157.240.195.56","TLSv1.2","144","26640","Application Data"
"517","341.216821","157.240.195.56","10.9.2.177","TCP","1434","186870","443  >  56568 [ACK] Seq=186870 Ack=26730 Win=1806 Len=1380 [TCP segment of a reassembled PDU]"
"518","341.216821","157.240.195.56","10.9.2.177","TLSv1.2","187","188250","Application Data"
"519","341.217018","157.240.195.56","10.9.2.177","TCP","1434","188383","443  >  56568 [ACK] Seq=188383 Ack=26730 Win=1806 Len=1380 [TCP segment of a reassembled PDU]"
"520","341.217018","157.240.195.56","10.9.2.177","TLSv1.2","437","189763","Application Data, Application Data"
"521","341.220036","157.240.195.56","10.9.2.177","TCP","1434","190146","443  >  56568 [ACK] Seq=190146 Ack=26730 Win=1806 Len=1380 [TCP segment of a reassembled PDU]"
"522","341.220036","157.240.195.56","10.9.2.177","TLSv1.2","1257","191526","Application Data, Application Data"
"523","341.327745","10.9.2.177","157.240.195.56","TLSv1.2","150","26730","Application Data"
"524","341.343969","157.240.195.56","10.9.2.177","TCP","1434","192729","443  >  56568 [ACK] Seq=192729 Ack=26730 Win=1806 Len=1380 [TCP segment of a reassembled PDU]"
"525","341.343969","157.240.195.56","10.9.2.177","TLSv1.2","1352","194109","Application Data, Application Data"
"526","341.423798","157.240.195.56","10.9.2.177","TLSv1.2","195","195407","Application Data"
"527","341.423798","157.240.195.56","10.9.2.177","TLSv1.2","195","195548","Application Data"
"528","341.429293","10.9.2.177","157.240.195.56","TLSv1.2","154","26826","Application Data"
"529","341.429469","10.9.2.177","157.240.195.56","TLSv1.2","154","26926","Application Data"
"530","341.622188","10.9.2.177","157.240.195.56","TLSv1.2","150","27026","Application Data"
"531","341.626580","157.240.195.56","10.9.2.177","TCP","1434","195689","443  >  56568 [ACK] Seq=195689 Ack=26826 Win=1806 Len=1380 [TCP segment of a reassembled PDU]"
"532","341.626580","157.240.195.56","10.9.2.177","TLSv1.2","825","197069","Application Data, Application Data"
"533","341.626580","157.240.195.56","10.9.2.177","TLSv1.2","195","197840","Application Data"
"534","341.626697","157.240.195.56","10.9.2.177","TLSv1.2","672","197981","Application Data"
"535","341.646633","157.240.195.56","10.9.2.177","TLSv1.2","195","198599","Application Data"
"536","341.650258","10.9.2.177","157.240.195.56","TLSv1.2","154","27122","Application Data"
"537","341.660216","10.9.2.177","157.240.195.56","TLSv1.2","154","27222","Application Data"
"538","341.768149","157.240.195.56","10.9.2.177","TCP","1434","198740","443  >  56568 [ACK] Seq=198740 Ack=27322 Win=1806 Len=1380 [TCP segment of a reassembled PDU]"
"539","341.768279","157.240.195.56","10.9.2.177","TLSv1.2","681","200120","Application Data, Application Data"
"540","341.938078","157.240.195.56","10.9.2.177","TLSv1.2","195","200747","Application Data"
"541","341.981719","10.9.2.177","157.240.195.56","TLSv1.2","154","27322","Application Data"
"542","341.987551","10.9.2.177","157.240.195.56","TLSv1.2","150","27422","Application Data"
"543","342.061520","157.240.195.56","10.9.2.177","TCP","1434","200888","443  >  56568 [ACK] Seq=200888 Ack=27518 Win=1806 Len=1380 [TCP segment of a reassembled PDU]"
"544","342.061520","157.240.195.56","10.9.2.177","TLSv1.2","195","202268","Application Data"
"545","342.346152","157.240.195.56","10.9.2.177","TLSv1.2","195","202409","Application Data"
"546","342.346324","157.240.195.56","10.9.2.177","TCP","1434","202550","443  >  56568 [ACK] Seq=202550 Ack=27518 Win=1806 Len=1380 [TCP segment of a reassembled PDU]"
"547","342.346324","157.240.195.56","10.9.2.177","TLSv1.2","187","203930","Application Data"
"548","342.346324","157.240.195.56","10.9.2.177","TCP","1434","204063","443  >  56568 [ACK] Seq=204063 Ack=27518 Win=1806 Len=1380 [TCP segment of a reassembled PDU]"
"549","342.346324","157.240.195.56","10.9.2.177","TLSv1.2","1270","205443","Application Data, Application Data"
"550","342.413696","10.9.2.177","157.240.195.56","TLSv1.2","154","27518","Application Data"
"551","342.435346","10.9.2.177","157.240.195.56","TLSv1.2","150","27618","Application Data"
"552","342.591004","157.240.195.56","10.9.2.177","TLSv1.2","195","206659","Application Data"
"553","342.591182","157.240.195.56","10.9.2.177","TLSv1.2","299","206800","Application Data"
"554","342.591182","157.240.195.56","10.9.2.177","TCP","1434","207045","443  >  56568 [ACK] Seq=207045 Ack=27714 Win=1806 Len=1380 [TCP segment of a reassembled PDU]"
"555","342.591182","157.240.195.56","10.9.2.177","TLSv1.2","233","208425","Application Data, Application Data"
"556","342.591641","10.9.2.177","157.240.195.56","TLSv1.2","144","27714","Application Data"
"557","342.595420","10.9.2.177","157.240.195.56","TLSv1.2","154","27804","Application Data"
"558","342.844130","10.9.2.177","157.240.195.56","TLSv1.2","150","27904","Application Data"
"559","342.848193","157.240.195.56","10.9.2.177","TLSv1.2","195","208604","Application Data"
"560","342.850077","10.9.2.177","157.240.195.56","TLSv1.2","154","28000","Application Data"
"561","343.133861","10.9.2.177","157.240.195.56","TLSv1.2","150","28100","Application Data"
"562","343.402463","10.9.2.177","157.240.195.56","TLSv1.2","150","28196","Application Data"
"563","343.551286","10.9.2.177","157.240.195.56","TLSv1.2","143","28292","Application Data"
"564","343.696733","10.9.2.177","157.240.195.56","TLSv1.2","150","28381","Application Data"
"565","343.755043","10.9.2.177","157.240.195.56","TLSv1.2","124","28477","Application Data"
"566","343.891523","157.240.195.56","10.9.2.177","TLSv1.2","126","208745","Application Data"
"567","345.192751","157.240.195.56","10.9.2.177","TLSv1.2","317","208817","Application Data"
"568","345.246418","10.9.2.177","157.240.195.56","TLSv1.2","144","28547","Application Data"
"569","348.381966","157.240.195.56","10.9.2.177","TLSv1.2","326","209080","Application Data"
"570","348.432005","10.9.2.177","157.240.195.56","TLSv1.2","150","28637","Application Data"
